genuine_euclidean,impostor_euclidean,genuine_cosine,impostor_cosine
291.62647176148596,1445.315096902071,0.9946906499236476,0.9756183126711457
243.80915795628027,1661.0206021019321,0.9953013486312472,0.9669927193887534
391.9173149527309,1946.752121934512,0.9914537904745865,0.9713924817195873
429.0816814453613,1569.9668574776229,0.9960620946882078,0.9739675249222841
509.62538168655334,1349.0955051220678,0.9890115630436056,0.9630174475159606
216.27190231200476,1605.2395473913493,0.9951574455530117,0.957908979332313
246.6615086710932,1661.653971270385,0.9927002435313205,0.9525436508774119
219.5330462959817,1705.0384698240225,0.9947490868859638,0.9612250120312696
187.05119824077966,1199.4570687591768,0.995751506608127,0.9443116153000168
218.69915583598532,1548.1719471533838,0.9943109791029809,0.9686623400289089
277.33947236361155,1485.968762993685,0.9948877757992926,0.9689776715182942
202.76393368524887,1996.0567399599704,0.9947721795821846,0.9626668555698379
161.91906105204959,1637.406404879516,0.9967943956558748,0.9571929804184575
222.17655078943037,1959.3289698699768,0.9933883190945112,0.9645943628525773
258.81723330141597,1730.3206254975698,0.9914232282038457,0.9596784942607279
283.3722889469357,1934.5719877297847,0.9950140452102886,0.9516209388501182
253.3746097299334,1554.4202379869257,0.9950403885715967,0.9599948015385608
248.19732176552475,1879.3478824245167,0.994514805898707,0.9625604970824709
334.2129485515538,1474.9007599950642,0.9897216451633104,0.9572697178552563
352.52474108108004,1708.0541505318904,0.9885321804017967,0.954329067210276
294.49095098337824,1529.6456587530538,0.9942400381077269,0.9624261717165561
368.85228629324456,1672.8555266796147,0.9913503856278943,0.9593651765971545
296.57260493383717,1684.4000521471573,0.9915238332675134,0.9571966669052375
338.7008353566274,1562.5589573297452,0.9910684136015853,0.9735683038999041
344.5381514114094,1972.239564100072,0.9898327693728621,0.9624893217060634
254.14280506432846,1740.665270738964,0.9937334969769867,0.9570245869009602
262.55041590749346,1488.400177288396,0.9949856307333715,0.9796135650627448
241.16455395699873,1893.9437052082528,0.9942948262508161,0.9530345410602192
